trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude
demo_trip_001490,demo_taxi_0032,2024-03-06T16:13:30.000,2024-03-06T16:33:27.000,1197,4.94,,,54.0,13.0,15.66,0.0,0.0,0.0,15.66,Credit Card,Demo City Service,41.6814633314475,-87.61013715583496,41.99123767021375,-87.7306623398888
demo_trip_001491,demo_taxi_0058,2024-03-17T00:02:04.000,2024-03-17T00:02:04.000,0,7.85,,,36.0,75.0,29.29,0.0,0.0,0.0,29.29,Cash,Demo Flash Cab,41.81749173564885,-87.60081387617768,41.81749173564885,-87.60081387617768
demo_trip_001492,demo_taxi_0003,2024-03-11T20:31:00.000,2024-03-11T21:00:47.000,1787,12.08,,,54.0,5.0,43.52,0.0,0.0,0.0,43.52,No Charge,Demo Flash Cab,41.67381754716778,-87.60949757618316,41.941401368720975,-87.68148019812827
demo_trip_001493,demo_taxi_0039,2024-03-19T16:26:10.000,2024-03-19T16:55:30.000,1760,7.52,,,19.0,69.0,27.58,6.67,0.0,0.0,34.25,Credit Card,Demo City Service,41.93257869030369,-87.76559188318333,41.753620804692076,-87.6208917017473
demo_trip_001494,demo_taxi_0049,2024-03-23T07:34:56.000,2024-03-23T07:52:37.000,1061,4.7,,,36.0,6.0,18.41,3.24,0.0,0.0,21.65,Credit Card,Demo Globe Taxi,41.821578027359124,-87.60212514559295,41.936111673153775,-87.63374585625715
demo_trip_001495,demo_taxi_0051,2024-03-15T19:37:57.000,2024-03-15T19:37:57.000,0,4.15,,,69.0,19.0,17.46,0.0,0.0,0.0,17.46,Cash,Demo Taxi Co,41.757290953464256,-87.63494492455102,41.757290953464256,-87.63494492455102
demo_trip_001496,demo_taxi_0066,2024-03-06T17:23:24.000,2024-03-06T17:38:23.000,899,3.91,,,34.0,5.0,11.17,2.51,0.0,0.0,13.68,Mobile,Demo Taxi Co,41.83180353362509,-87.62984821352809,41.94081242491507,-87.69370780664168
demo_trip_001497,demo_taxi_0093,2024-03-13T18:52:58.000,2024-03-13T19:14:35.000,1297,3.35,,,29.0,48.0,10.79,0.0,0.0,0.0,10.79,No Charge,Demo Flash Cab,41.85978014991119,-87.73060156620095,41.72304579741432,-87.56387775350944
demo_trip_001498,demo_taxi_0056,2024-03-06T12:55:02.000,2024-03-06T13:07:24.000,742,6.51,,,11.0,75.0,28.85,5.77,0.0,0.0,34.62,Mobile,Demo Sun Taxi,41.98164859872357,-87.77473084386114,41.6974895585168,-87.64398061000334
demo_trip_001499,demo_taxi_0100,2024-03-13T20:06:58.000,2024-03-13T20:21:43.000,885,5.88,,,13.0,10.0,28.04,0.0,0.0,0.0,28.04,Cash,Demo Taxi Co,41.98567828899659,-87.73540654617182,41.99632667752858,-87.81862491090624
demo_trip_001500,demo_taxi_0063,2024-03-05T12:55:13.000,2024-03-05T13:07:07.000,714,5.65,,,1.0,51.0,14.76,0.0,0.0,0.0,14.76,No Charge,Demo Sun Taxi,42.01181402579144,-87.67493841413318,41.67460354752272,-87.5621503154714
demo_trip_001501,demo_taxi_0031,2024-03-17T15:11:02.000,2024-03-17T15:16:25.000,323,2.18,,,5.0,6.0,5.85,0.0,0.0,0.0,5.85,Cash,Demo Flash Cab,41.948215535373464,-87.69491234196946,41.953076157001284,-87.64265435447398
demo_trip_001502,demo_taxi_0027,2024-03-10T00:14:45.000,2024-03-10T00:39:59.000,1514,9.23,,,51.0,34.0,44.62,0.0,0.0,0.0,44.62,Cash,Demo Flash Cab,41.7082204305131,-87.57616062398857,41.84208528834803,-87.63279967542097
demo_trip_001503,demo_taxi_0038,2024-03-08T17:31:22.000,2024-03-08T18:11:15.000,2393,19.14,,,48.0,48.0,54.93,0.0,0.0,0.0,54.93,Credit Card,Demo Globe Taxi,41.72550535079342,-87.55323169675319,41.73442585143117,-87.58911877434181
demo_trip_001504,demo_taxi_0071,2024-03-04T17:01:17.000,2024-03-04T17:39:30.000,2293,5.65,,,5.0,1.0,27.96,3.58,0.0,0.0,31.54,Cash,Demo Sun Taxi,41.943670751702754,-87.69494655590165,42.01564107280027,-87.67490858305628
demo_trip_001505,demo_taxi_0029,2024-03-22T15:21:45.000,2024-03-22T15:59:08.000,2243,295.64974750456764,,,34.0,35.0,1.7295951807807826,0.0,0.0,0.0,46.76,Credit Card,Demo Taxi Co,41.83648705055641,-87.63594614029076,41.831086604671945,-87.6115605396594
demo_trip_001506,demo_taxi_0109,2024-03-21T14:11:19.000,2024-03-21T14:38:41.000,1642,279.79706263599616,,,75.0,75.0,4.69309951138389,0.0,0.0,1.44,33.32,Mobile,Demo Taxi Co,41.68793638763899,-87.662122354133,41.69241898936569,-87.6872238966138
demo_trip_001507,demo_taxi_0057,2024-03-21T19:28:45.000,2024-03-21T19:59:24.000,1839,0.0,,,35.0,10.0,47.16,0.0,0.0,0.0,47.16,Credit Card,Demo Flash Cab,41.832706423291405,-87.60443196625663,41.997344498374595,-87.78669747474494
demo_trip_001508,demo_taxi_0103,2024-03-05T17:48:11.000,2024-03-05T17:53:33.000,322,1.67,,,29.0,35.0,8.26,0.0,0.0,0.0,8.26,Credit Card,Demo Taxi Co,41.85325716420321,-87.73569067660756,41.828694631758644,-87.61288615223718
demo_trip_001509,demo_taxi_0081,2024-03-11T09:55:05.000,2024-03-11T09:55:05.000,0,5.97,,,51.0,51.0,18.73,0.0,0.0,0.0,18.73,Unknown,Demo Flash Cab,41.675734015124526,-87.56573219423801,41.675734015124526,-87.56573219423801
demo_trip_001510,demo_taxi_0040,2024-03-24T22:12:19.000,2024-03-24T22:41:26.000,1747,13.78,,,10.0,5.0,53.01,0.0,0.0,0.0,53.01,Cash,Demo City Service,41.98004800091142,-87.82080811847146,41.95368848593262,-87.68720390628502
demo_trip_001511,demo_taxi_0027,2024-03-16T17:32:36.000,2024-03-16T18:12:10.000,2374,13.91,,,36.0,35.0,42.99,8.6,0.0,0.0,51.59,Cash,Demo Taxi Co,41.81965860563701,-87.60545156040517,41.82382077589846,-87.62152935600409
demo_trip_001512,demo_taxi_0089,2024-03-06T23:28:13.000,2024-03-07T00:04:49.000,2196,11.95,,,54.0,75.0,47.82,9.4,0.0,0.0,57.22,Cash,Demo Sun Taxi,41.65923090404588,-87.60267516883593,41.690192172285265,-87.66347029534674
demo_trip_001513,demo_taxi_0039,2024-03-06T22:24:08.000,2024-03-06T22:50:28.000,1580,5.05,,,34.0,11.0,23.23,2.64,0.0,0.0,25.87,Credit Card,Demo Flash Cab,41.85483364437536,-87.63375815877825,41.97559185374314,-87.76580886311041
demo_trip_001514,demo_taxi_0029,2024-03-09T21:37:44.000,2024-03-09T21:44:45.000,421,2.88,,,48.0,69.0,11.93,0.0,0.0,0.0,11.93,Credit Card,Demo Flash Cab,41.72623229616878,-87.56410163999132,41.76654992268965,-87.6011296588538
demo_trip_001515,demo_taxi_0111,2024-03-24T18:59:29.000,2024-03-24T19:38:13.000,2324,6.08,,,6.0,5.0,15.91,2.64,0.0,0.0,18.55,Cash,Demo Sun Taxi,41.94411445874572,-87.64752211725524,41.95013174793338,-87.67893893373723
demo_trip_001516,demo_taxi_0057,2024-03-07T16:24:25.000,2024-03-07T16:39:10.000,885,4.81,,,48.0,48.0,19.18,4.5,0.0,0.0,23.68,Mobile,Demo Taxi Co,41.73689568278154,-87.57436910268349,41.73251756118578,-87.57468098612671
demo_trip_001517,demo_taxi_0005,2024-03-22T07:03:14.000,2024-03-22T07:07:48.000,274,1.1,,,51.0,67.0,4.57,0.0,0.0,0.0,4.57,Credit Card,Demo Globe Taxi,41.68951477946862,-87.58529185834985,41.77629392703452,-87.66487136569098
demo_trip_001518,demo_taxi_0059,2024-03-18T15:54:01.000,2024-03-18T16:25:26.000,1885,17.71,,,6.0,29.0,53.17,5.78,0.0,0.0,58.95,Credit Card,Demo Globe Taxi,41.93757264019881,-87.6670139660197,41.86518411142544,-87.72829352519567
demo_trip_001519,demo_taxi_0055,2024-03-23T18:55:03.000,2024-03-23T19:04:28.000,565,2.79,,,46.0,75.0,12.29,2.79,0.0,0.0,15.08,Credit Card,Demo Flash Cab,41.74711081178736,-87.54872626934961,41.682986833938706,-87.67330910740498
demo_trip_001520,demo_taxi_0103,2024-03-21T15:19:40.000,2024-03-21T15:33:49.000,849,5.0,,,23.0,10.0,20.34,3.9,0.0,0.0,24.24,Cash,Demo City Service,41.89641724200575,-87.70968909557514,41.979038010049045,-87.81739128871934
demo_trip_001521,demo_taxi_0085,2024-03-10T20:30:04.000,2024-03-10T20:58:07.000,1683,8.48,,,5.0,54.0,21.4,2.19,0.0,0.0,23.59,Credit Card,Demo Flash Cab,41.946005902104005,-87.6954618672837,41.65428046702099,-87.60227864113118
demo_trip_001522,demo_taxi_0022,2024-03-21T06:51:14.000,2024-03-21T07:29:57.000,2323,7.55,,,48.0,59.0,36.82,5.79,0.0,2.69,45.3,Credit Card,Demo City Service,41.7338472925354,-87.57030011050654,41.82410199601398,-87.68548515771897
demo_trip_001523,demo_taxi_0018,2024-03-07T11:30:54.000,2024-03-07T12:07:27.000,2193,10.67,,,75.0,35.0,38.56,8.99,0.0,0.0,47.55,Credit Card,Demo Taxi Co,41.69659361525964,-87.66149178036491,41.830660633780234,-87.62499976848005
demo_trip_001524,demo_taxi_0072,2024-03-10T14:28:20.000,2024-03-10T14:37:23.000,543,4.38,,,75.0,59.0,13.49,2.07,0.0,0.0,15.56,Cash,Demo City Service,41.69365807613966,-87.6619255616514,41.828837446117554,-87.68281347258781
demo_trip_001525,demo_taxi_0005,2024-03-08T12:55:44.000,2024-03-08T13:05:14.000,570,3.92,,,35.0,48.0,10.64,0.0,0.0,0.0,10.64,Cash,Demo Globe Taxi,41.83299214637456,-87.60387981466293,41.732300616921,-87.5869829398428
demo_trip_001526,demo_taxi_0038,2024-03-06T06:49:20.000,2024-03-06T07:22:16.000,1976,10.87,,,23.0,13.0,37.35,0.0,0.0,0.0,37.35,Credit Card,Demo City Service,41.898071409863775,-87.70909987317351,41.99010095285554,-87.71342136546119
demo_trip_001527,demo_taxi_0016,2024-03-05T07:30:55.000,2024-03-05T07:45:38.000,883,7.4,,,13.0,48.0,24.19,0.0,0.0,0.0,24.19,Credit Card,Demo Sun Taxi,41.9951196492067,-87.71563155951544,41.73261097419161,-87.566327535774
demo_trip_001528,demo_taxi_0002,2024-03-07T19:09:49.000,2024-03-07T19:15:42.000,353,0.8,,,13.0,29.0,2.6,0.0,0.0,0.0,2.6,Credit Card,Demo City Service,41.975853753411656,-87.70760972637031,41.868145680530844,-87.71867954674862
demo_trip_001529,demo_taxi_0110,2024-03-06T14:26:28.000,2024-03-06T14:51:13.000,1485,214.53425914433114,,,67.0,19.0,1.6658239270480042,0.0,0.0,0.0,56.08,Cash,Demo City Service,41.78521852687318,-87.6744182130789,41.922034165698555,-87.76344178010703
demo_trip_001530,demo_taxi_0010,2024-03-11T04:40:41.000,2024-03-11T05:07:59.000,1638,4.37,,,10.0,48.0,17.98,0.0,0.0,0.0,17.98,Credit Card,Demo Flash Cab,41.99966416057193,-87.79951839239794,41.73444953451782,-87.56924887339807
demo_trip_001531,demo_taxi_0001,2024-03-05T01:16:24.000,2024-03-05T01:56:23.000,2399,20.99,,,19.0,5.0,59.46,0.0,0.0,0.0,59.46,Mobile,Demo Sun Taxi,41.93509233668918,-87.77525685245998,41.95611729703334,-87.69246686365616
demo_trip_001532,demo_taxi_0111,2024-03-05T13:32:56.000,2024-03-05T13:53:55.000,1259,11.75,,,5.0,10.0,50.17,6.46,0.0,0.0,56.63,Credit Card,Demo City Service,41.93795494140872,-87.68078719447449,41.979768710256415,-87.81328870607885
demo_trip_001533,demo_taxi_0022,2024-03-24T07:39:21.000,2024-03-24T08:11:56.000,1955,16.36,,,10.0,59.0,70.49,11.49,0.0,0.0,81.98,Cash,Demo Globe Taxi,41.98481020539065,-87.80386517043864,41.82655753852935,-87.67387230830822
demo_trip_001534,demo_taxi_0097,2024-03-05T17:05:50.000,2024-03-05T17:28:36.000,1366,3.24,,,54.0,11.0,12.27,2.58,0.0,0.0,14.85,Credit Card,Demo Sun Taxi,41.655978428086996,-87.59850603727281,41.96859088091879,-87.76284342731141
demo_trip_001535,demo_taxi_0003,2024-03-05T19:34:36.000,2024-03-05T20:11:46.000,2230,13.76,,,29.0,54.0,68.65,0.0,0.0,0.0,68.65,Cash,Demo Taxi Co,41.86429789471345,-87.72532616251625,41.64759532249392,-87.61280288028996
demo_trip_001536,demo_taxi_0018,2024-03-04T08:44:38.000,2024-03-04T09:05:39.000,1261,10.64,,,29.0,48.0,34.14,0.0,0.0,0.0,34.14,Cash,Demo Taxi Co,41.864090427423974,-87.72256747486048,41.726883230952964,-87.56037109670099
demo_trip_001537,demo_taxi_0013,2024-03-06T16:12:21.000,2024-03-06T16:40:19.000,1678,10.59,,,10.0,23.0,28.02,3.81,0.0,0.0,31.83,Credit Card,Demo City Service,41.98350741091979,-87.78060006973426,41.89804629655744,-87.71109593091055
demo_trip_001538,demo_taxi_0084,2024-03-15T07:32:49.000,2024-03-15T08:11:27.000,2318,11.41,,,48.0,35.0,29.35,5.5,0.0,0.0,34.85,Credit Card,Demo Globe Taxi,41.73232647722614,-87.59051320092419,41.843372948856405,-87.62087307232972
demo_trip_001539,demo_taxi_0074,2024-03-21T10:42:44.000,2024-03-21T11:18:11.000,2127,12.24,,,54.0,13.0,40.41,0.0,0.0,0.0,40.41,Credit Card,Demo Globe Taxi,41.664971290313964,-87.59827086113481,41.97666782359436,-87.74197854192343
demo_trip_001540,demo_taxi_0057,2024-03-19T20:02:48.000,2024-03-19T20:20:38.000,1070,3.03,,,5.0,51.0,11.35,0.0,0.0,0.0,11.35,Cash,Demo Taxi Co,41.94735779005855,-87.68347531260187,41.70981704058453,-87.56203023340383
demo_trip_001541,demo_taxi_0028,2024-03-16T15:38:48.000,2024-03-16T16:00:33.000,1305,7.76,,,67.0,36.0,20.92,4.09,0.0,0.0,25.01,Mobile,Demo Globe Taxi,41.76791806829196,-87.6713375109778,41.82017757134015,-87.59558764868187
demo_trip_001542,demo_taxi_0010,2024-03-05T20:15:09.000,2024-03-05T20:40:04.000,1495,3.63,,,36.0,46.0,14.21,0.0,0.0,0.0,14.21,Cash,Demo Taxi Co,41.829836916684606,-87.60412253800996,41.742535382504904,-87.53167612224613
demo_trip_001543,demo_taxi_0068,2024-03-20T08:23:52.000,2024-03-20T08:31:27.000,455,3.21,,,75.0,36.0,15.25,0.0,0.0,2.41,17.66,Cash,Demo Taxi Co,41.68607724504701,-87.68557779433075,41.817810934482765,-87.59577181119448
demo_trip_001544,demo_taxi_0027,2024-03-04T10:38:50.000,2024-03-04T10:50:28.000,698,3.6,,,6.0,34.0,16.17,0.0,0.0,0.0,16.17,Credit Card,Demo Taxi Co,41.95462787977034,-87.66816239918555,41.82699815212795,-87.63530080023368
demo_trip_001545,demo_taxi_0070,2024-03-17T13:00:14.000,2024-03-17T13:29:29.000,1755,6.42,,,29.0,36.0,26.84,0.0,0.0,2.6,29.44,Cash,Demo City Service,41.86247984860152,-87.73459965409924,41.826498246115285,-87.60159716591076
demo_trip_001546,demo_taxi_0082,2024-03-12T14:01:58.000,2024-03-12T14:07:37.000,339,0.8,,,35.0,13.0,3.32,0.0,0.0,0.0,3.32,Cash,Demo Sun Taxi,41.83409080978595,-87.62266721733668,41.98462406573572,-87.73226945966343
demo_trip_001547,demo_taxi_0101,2024-03-22T23:26:31.000,2024-03-22T23:51:46.000,1515,13.84,,,23.0,23.0,59.87,9.5,0.0,0.0,69.37,Credit Card,Demo Sun Taxi,41.90688147734771,-87.7314431512419,41.91054259482564,-87.72682897810526
demo_trip_001548,demo_taxi_0059,2024-03-10T06:56:19.000,2024-03-10T07:17:15.000,1256,8.03,,,36.0,67.0,30.0,0.0,0.0,0.0,30.0,Credit Card,Demo Taxi Co,41.82702364170508,-87.60120434115879,41.777776233643024,-87.66424768017129
demo_trip_001549,demo_taxi_0000,2024-03-17T19:00:13.000,2024-03-17T19:21:10.000,1257,0.0,,,69.0,13.0,31.16,0.0,0.0,0.0,31.16,Credit Card,Demo Globe Taxi,41.76516185124535,-87.63037472127564,41.97584730793439,-87.7205507252987
demo_trip_001550,demo_taxi_0033,2024-03-13T20:47:21.000,2024-03-13T21:21:38.000,2057,16.59,,,69.0,6.0,54.19,0.0,0.0,1.84,56.03,Credit Card,Demo Sun Taxi,41.77968784767449,-87.61998518701606,41.947291969086514,-87.67322672302294
demo_trip_001551,demo_taxi_0102,2024-03-14T15:04:02.000,2024-03-14T15:17:12.000,790,5.47,,,54.0,51.0,15.04,0.0,0.0,0.0,15.04,Dispute,Demo Flash Cab,41.68303301333155,-87.60882536470062,41.67419858456859,-87.54793716623993
demo_trip_001552,demo_taxi_0063,2024-03-23T11:29:41.000,2024-03-23T12:01:56.000,1935,10.3,,,,,40.23,0.0,0.0,0.0,40.23,Credit Card,Demo City Service,41.97457486125035,-87.81852521116583,41.66224323581364,-87.57191051398135
demo_trip_001553,demo_taxi_0074,2024-03-18T14:25:42.000,2024-03-18T14:57:42.000,1920,13.3,,,54.0,46.0,48.96,5.91,0.0,0.0,54.87,Credit Card,Demo Taxi Co,41.668429955057434,-87.61053749407613,41.738073627072154,-87.54478684358293
demo_trip_001554,demo_taxi_0054,2024-03-12T09:28:40.000,2024-03-12T10:08:23.000,2383,9.81,,,36.0,51.0,27.44,3.82,0.0,0.0,31.26,Credit Card,Demo Sun Taxi,41.821127770469445,-87.5973802077043,41.71137063269599,-87.5728259341731
demo_trip_001555,demo_taxi_0019,2024-03-13T19:04:32.000,2024-03-13T19:37:53.000,2001,12.87,,,,,40.81,0.0,0.0,0.0,40.81,Credit Card,Demo City Service,41.76940075330021,-87.62550319541566,41.95204366583131,-87.6618507538949
demo_trip_001556,demo_taxi_0107,2024-03-18T14:45:21.000,2024-03-18T15:07:06.000,1305,4.91,,,46.0,13.0,21.94,3.9,0.0,0.0,25.84,Credit Card,Demo Sun Taxi,41.748915438366694,-87.55429439334715,41.98252192707409,-87.73200579650549
demo_trip_001557,demo_taxi_0092,2024-03-11T21:16:43.000,2024-03-11T21:33:11.000,988,8.99,,,54.0,46.0,28.22,0.0,0.0,0.0,28.22,Credit Card,Demo Sun Taxi,41.67907577497314,-87.60428992786416,41.74532000551661,-87.55163795586631
demo_trip_001558,demo_taxi_0119,2024-03-07T16:46:52.000,2024-03-07T17:18:45.000,1913,11.56,,,69.0,69.0,41.2,0.0,0.0,0.0,41.2,Credit Card,Demo Globe Taxi,41.75576677474204,-87.62860920802427,41.75811598740024,-87.61376621910406
demo_trip_001559,demo_taxi_0102,2024-03-13T14:39:05.000,2024-03-13T14:39:05.000,0,8.9,,,59.0,59.0,25.84,5.86,0.0,1.28,32.98,Credit Card,Demo Sun Taxi,41.827044683511254,-87.67663433950752,41.827044683511254,-87.67663433950752
demo_trip_001560,demo_taxi_0034,2024-03-05T17:33:22.000,2024-03-05T17:46:45.000,803,5.64,,,48.0,36.0,16.49,1.84,0.0,0.0,18.33,Cash,Demo Taxi Co,41.72596407577829,-87.56240683794552,41.82462684568214,-87.61179024047145
demo_trip_001561,demo_taxi_0030,2024-03-07T14:18:59.000,2024-03-07T14:35:39.000,1000,2.9,,,54.0,34.0,12.73,0.0,0.0,0.0,12.73,Cash,Demo Taxi Co,41.65534090761416,-87.6139227473434,41.854076655784624,-87.63501752678238
demo_trip_001562,demo_taxi_0029,2024-03-12T20:39:51.000,2024-03-12T21:01:14.000,1283,7.03,,,36.0,46.0,18.75,2.92,0.0,0.0,21.67,Cash,Demo Sun Taxi,41.82748226813023,-87.60194377717617,41.730092025822515,-87.54255481415531
demo_trip_001563,demo_taxi_0110,2024-03-20T08:59:59.000,2024-03-20T09:06:57.000,418,3.64,,,54.0,48.0,11.69,1.71,0.0,0.0,13.4,Credit Card,Demo Sun Taxi,41.654276708672036,-87.60361399367784,41.73226635469953,-87.57097582143304
demo_trip_001564,demo_taxi_0066,2024-03-20T22:55:10.000,2024-03-20T23:09:47.000,877,7.0,,,75.0,51.0,34.66,0.0,0.0,0.0,34.66,Credit Card,Demo Flash Cab,41.67821533830119,-87.68005197488057,41.66630997137255,-87.54831554513908
demo_trip_001565,demo_taxi_0054,2024-03-09T19:54:27.000,2024-03-09T20:03:36.000,549,4.12,,,19.0,69.0,15.2,3.49,0.0,1.11,19.8,Unknown,Demo City Service,41.938219195278975,-87.78952595368827,41.77317380455371,-87.62933598743425
demo_trip_001566,demo_taxi_0116,2024-03-12T20:13:07.000,2024-03-12T20:44:41.000,1894,10.89,,,48.0,35.0,43.73,0.0,0.0,0.0,43.73,Credit Card,Demo City Service,41.73207049212237,-87.57368749195349,41.82502805851948,-87.62119432518656
demo_trip_001567,demo_taxi_0072,2024-03-07T14:35:51.000,2024-03-07T14:57:08.000,1277,7.12,,,36.0,46.0,29.21,0.0,0.0,0.0,29.21,Credit Card,Demo Taxi Co,41.81825995654124,-87.59348379266262,41.73403350778429,-87.56062709702825
demo_trip_001568,demo_taxi_0109,2024-03-19T19:23:31.000,2024-03-19T19:48:51.000,1520,3.51,,,75.0,48.0,10.5,0.0,0.0,0.0,10.5,Credit Card,Demo Globe Taxi,41.69633413513386,-87.6828137174458,41.73495606828883,-87.5786091397972
demo_trip_001569,demo_taxi_0118,2024-03-09T10:58:14.000,2024-03-09T11:04:11.000,357,2.4,,,13.0,54.0,8.22,0.0,0.0,0.0,8.22,Credit Card,Demo Taxi Co,41.997219091671525,-87.71373835042417,41.64549695602434,-87.58173577420975
demo_trip_001570,demo_taxi_0009,2024-03-20T18:57:05.000,2024-03-20T19:21:18.000,1453,9.52,,,36.0,6.0,33.34,7.98,0.0,1.57,42.89,Cash,Demo Flash Cab,41.830564207469244,-87.60619810893611,41.95118411681465,-87.66969729488302
demo_trip_001571,demo_taxi_0043,2024-03-21T07:52:44.000,2024-03-21T08:22:18.000,1774,4.01,,,69.0,23.0,12.34,0.0,0.0,0.0,12.34,Cash,Demo Sun Taxi,41.77394898995046,-87.62347121997637,41.89557148550209,-87.71725077287614
demo_trip_001572,demo_taxi_0088,2024-03-18T10:09:48.000,2024-03-18T10:38:18.000,1710,5.56,,,36.0,29.0,17.15,0.0,0.0,0.0,17.15,Credit Card,Demo Globe Taxi,41.819299072965265,-87.59455325875692,41.851295987535366,-87.72646169526426
demo_trip_001573,demo_taxi_0097,2024-03-10T13:19:52.000,2024-03-10T13:52:17.000,1945,4.5,,,29.0,13.0,18.09,0.0,0.0,0.0,18.09,Cash,Demo City Service,41.860339892261294,-87.72928472634987,41.979510915472986,-87.71558485200748
demo_trip_001574,demo_taxi_0017,2024-03-24T10:42:58.000,2024-03-24T10:50:11.000,433,1.78,,,19.0,35.0,4.93,0.89,0.0,0.0,5.82,Credit Card,Demo Sun Taxi,41.91587080410795,-87.74905577369498,41.8353002341884,-87.61832943060371
demo_trip_001575,demo_taxi_0038,2024-03-18T12:44:48.000,2024-03-18T13:08:07.000,1399,3.15,,,59.0,10.0,8.89,1.14,0.0,0.0,10.03,Cash,Demo Sun Taxi,41.82848308240982,-87.66078558058938,41.998456706941454,-87.79651428591309
demo_trip_001576,demo_taxi_0065,2024-03-17T19:21:47.000,2024-03-17T19:42:37.000,1250,6.69,,,59.0,13.0,26.31,4.33,0.0,2.65,33.29,Mobile,Demo Flash Cab,41.828430574812145,-87.67472063712346,41.982881527479634,-87.72723450447356
demo_trip_001577,demo_taxi_0095,2024-03-21T09:08:48.000,2024-03-21T09:44:51.000,2163,12.53,,,34.0,69.0,45.4,10.8,0.0,0.0,56.2,Cash,Demo Taxi Co,41.82808198800782,-87.63025763197533,41.76841486735298,-87.62856428996248
demo_trip_001578,demo_taxi_0013,2024-03-22T18:08:59.000,2024-03-22T18:37:32.000,1713,9.42,,,46.0,23.0,37.96,5.23,0.0,0.0,43.19,Credit Card,Demo Globe Taxi,41.72761086335556,-87.550513713707,41.89878286416327,-87.71184701250219
demo_trip_001579,demo_taxi_0072,2024-03-05T06:41:27.000,2024-03-05T07:19:45.000,2298,8.54,,,10.0,46.0,21.93,0.0,0.0,0.0,21.93,Credit Card,Demo Flash Cab,41.97859832529721,-87.8228763445088,41.74036517075248,-87.55987884072833
demo_trip_001580,demo_taxi_0035,2024-03-22T18:27:45.000,2024-03-22T18:31:41.000,236,1.45,,,67.0,54.0,6.18,0.81,0.0,0.0,6.99,Cash,Demo Sun Taxi,41.772446132203946,-87.66985127477324,41.64514247162873,-87.58619506499527
demo_trip_001581,demo_taxi_0025,2024-03-20T19:29:49.000,2024-03-20T19:49:22.000,1173,9.77,,,54.0,59.0,45.18,8.65,0.0,0.0,53.83,Credit Card,Demo Globe Taxi,41.67453408818134,-87.60236849323508,41.83225476242511,-87.66109159669938
demo_trip_001582,demo_taxi_0061,2024-03-08T12:48:06.000,2024-03-08T13:17:07.000,1741,7.67,,,34.0,5.0,29.23,0.0,0.0,0.0,29.23,Mobile,Demo Globe Taxi,41.828220257289274,-87.6349101403894,41.954405722508355,-87.67907788119801
demo_trip_001583,demo_taxi_0049,2024-03-10T18:01:41.000,2024-03-10T18:07:58.000,377,1.72,,,67.0,69.0,7.92,0.0,0.0,0.0,7.92,Mobile,Demo Globe Taxi,41.76748322712822,-87.66551085451175,41.75374001095597,-87.59672562504305
demo_trip_001584,demo_taxi_0076,2024-03-19T21:45:20.000,2024-03-19T22:12:25.000,1625,10.23,,,36.0,6.0,35.8,7.72,0.0,0.0,43.52,Credit Card,Demo Flash Cab,41.81722506286112,-87.5983881628346,41.93517189845463,-87.64265305496231
demo_trip_001585,,2024-03-08T19:16:07.000,2024-03-08T19:27:40.000,693,2.75,,,59.0,1.0,7.42,1.72,0.0,0.0,9.14,Mobile,Demo Taxi Co,41.8237975540399,-87.67275264219519,42.01801974584139,-87.66617449143371
demo_trip_001586,demo_taxi_0098,2024-03-13T12:55:10.000,2024-03-13T13:00:55.000,345,1.64,,,13.0,10.0,5.65,0.0,0.0,0.0,5.65,Credit Card,Demo Taxi Co,41.99141969333208,-87.72751539778035,41.990208260175045,-87.8204627199098
demo_trip_001587,demo_taxi_0009,2024-03-18T14:57:06.000,2024-03-18T15:24:25.000,1639,9.2,,,75.0,51.0,33.27,0.0,0.0,1.95,35.22,Credit Card,Demo Sun Taxi,41.693372416161864,-87.69052847146644,41.69307028250061,-87.55171734423604
demo_trip_001588,demo_taxi_0103,2024-03-17T18:30:53.000,2024-03-17T18:49:39.000,1126,5.76,,,11.0,6.0,26.86,0.0,0.0,0.0,26.86,Dispute,Demo Sun Taxi,41.98264156264696,-87.76734311812496,41.94844396834465,-87.66551921981767
demo_trip_001589,demo_taxi_0003,2024-03-23T09:18:46.000,2024-03-23T09:36:46.000,1080,9.03,,,19.0,19.0,30.13,0.0,0.0,0.0,30.13,Cash,Demo Flash Cab,41.922292740217834,-87.76113448814232,41.92396617422291,-87.76170195430812
demo_trip_001590,demo_taxi_0088,2024-03-06T19:13:06.000,2024-03-06T19:28:08.000,902,7.75,,,1.0,1.0,25.48,0.0,0.0,0.0,25.48,Cash,Demo Flash Cab,42.01751276675183,-87.66327386701268,42.00882698995766,-87.66419854098672
demo_trip_001591,demo_taxi_0041,2024-03-10T10:10:37.000,2024-03-10T10:38:57.000,1700,0.0,,,75.0,59.0,42.06,0.0,0.0,2.71,44.77,Mobile,Demo Taxi Co,41.69092190698814,-87.68550863509122,41.831430400774515,-87.66223059279473
