time,temperature_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,windspeed_10m,windgusts_10m,weather_code,cloud_cover,zone,latitude,longitude
2024-03-08 08:00:00,5.9,4.1,0.0,0.0,0.0,0.03,6.2,15.2,0,100,1,41.97907642975536,-87.90298113721171
2024-03-08 09:00:00,6.2,5.0,0.0,0.0,0.0,0.03,11.2,17.7,0,49,1,41.97907642975536,-87.90298113721171
2024-03-08 10:00:00,6.0,4.0,0.0,0.0,0.0,0.03,5.8,9.9,0,25,1,41.97907642975536,-87.90298113721171
2024-03-08 11:00:00,5.5,3.0,0.0,0.0,0.0,0.03,16.7,20.1,0,100,1,41.97907642975536,-87.90298113721171
2024-03-08 12:00:00,10.2,8.4,0.0,0.0,0.0,0.03,11.9,23.1,0,30,1,41.97907642975536,-87.90298113721171
2024-03-08 13:00:00,9.0,6.3,0.0,0.0,0.0,0.03,14.7,20.9,2,16,1,41.97907642975536,-87.90298113721171
2024-03-08 14:00:00,7.5,5.9,0.0,0.0,0.0,0.03,30.1,37.4,0,63,1,41.97907642975536,-87.90298113721171
2024-03-08 15:00:00,5.9,3.9,0.0,0.0,0.0,0.03,18.0,32.1,3,65,1,41.97907642975536,-87.90298113721171
2024-03-08 16:00:00,6.5,5.4,0.0,0.0,0.0,0.03,5.5,10.0,1,66,1,41.97907642975536,-87.90298113721171
2024-03-08 17:00:00,5.3,3.3,0.0,0.0,0.0,0.03,21.4,28.3,0,77,1,41.97907642975536,-87.90298113721171
2024-03-08 18:00:00,3.4,0.7,0.0,0.0,0.0,0.03,8.3,22.1,3,51,1,41.97907642975536,-87.90298113721171
2024-03-08 19:00:00,3.5,2.2,0.0,0.0,0.0,0.03,6.8,21.0,2,51,1,41.97907642975536,-87.90298113721171
2024-03-08 20:00:00,2.8,0.5,0.0,0.0,0.0,0.03,14.8,27.3,2,41,1,41.97907642975536,-87.90298113721171
2024-03-08 21:00:00,2.2,0.6,0.0,0.0,0.0,0.03,13.2,20.1,0,58,1,41.97907642975536,-87.90298113721171
2024-03-08 22:00:00,-0.8,-2.5,0.0,0.0,0.0,0.03,8.4,12.0,2,69,1,41.97907642975536,-87.90298113721171
2024-03-08 23:00:00,0.8,-0.2,0.0,0.0,0.0,0.03,14.0,26.2,3,78,1,41.97907642975536,-87.90298113721171
2024-03-09 00:00:00,1.8,-0.3,0.0,0.0,0.0,0.03,19.5,32.4,71,33,1,41.97907642975536,-87.90298113721171
2024-03-09 01:00:00,0.6,-2.4,0.0,0.0,0.0,0.03,12.5,23.8,2,24,1,41.97907642975536,-87.90298113721171
2024-03-09 02:00:00,3.8,2.6,0.15,0.15,0.0,0.03,6.0,12.4,1,77,1,41.97907642975536,-87.90298113721171
2024-03-09 03:00:00,0.9,-0.6,0.0,0.0,0.0,0.03,31.8,42.3,3,42,1,41.97907642975536,-87.90298113721171
2024-03-09 04:00:00,-0.6,-2.0,0.0,0.0,0.0,0.03,24.5,35.7,0,30,1,41.97907642975536,-87.90298113721171
2024-03-09 05:00:00,1.7,-0.4,0.0,0.0,0.0,0.03,26.2,39.7,1,9,1,41.97907642975536,-87.90298113721171
2024-03-09 06:00:00,3.0,1.6,0.0,0.0,0.0,0.03,17.2,21.1,2,90,1,41.97907642975536,-87.90298113721171
2024-03-09 07:00:00,5.9,3.0,0.29,0.29,0.0,0.03,22.2,27.6,1,62,1,41.97907642975536,-87.90298113721171
2024-03-09 08:00:00,7.2,4.9,0.0,0.0,0.0,0.03,26.1,33.3,0,69,1,41.97907642975536,-87.90298113721171
2024-03-09 09:00:00,7.0,4.8,0.0,0.0,0.0,0.03,15.7,28.3,0,66,1,41.97907642975536,-87.90298113721171
2024-03-09 10:00:00,7.9,6.9,0.0,0.0,0.0,0.03,29.9,43.6,0,60,1,41.97907642975536,-87.90298113721171
2024-03-09 11:00:00,10.7,8.8,0.0,0.0,0.0,0.03,28.2,33.8,3,54,1,41.97907642975536,-87.90298113721171
2024-03-09 12:00:00,6.8,4.1,0.0,0.0,0.0,0.03,13.6,22.2,2,53,1,41.97907642975536,-87.90298113721171
2024-03-09 13:00:00,7.8,5.7,0.0,0.0,0.0,0.03,15.0,24.9,3,31,1,41.97907642975536,-87.90298113721171
2024-03-09 14:00:00,6.8,4.3,0.7,0.7,0.0,0.03,10.5,14.7,61,11,1,41.97907642975536,-87.90298113721171
2024-03-09 15:00:00,5.1,2.7,0.0,0.0,0.0,0.03,20.1,32.4,0,100,1,41.97907642975536,-87.90298113721171
2024-03-09 16:00:00,3.0,0.1,0.0,0.0,0.0,0.03,29.3,37.5,2,56,1,41.97907642975536,-87.90298113721171
2024-03-09 17:00:00,7.0,5.2,0.0,0.0,0.0,0.03,21.9,35.6,1,44,1,41.97907642975536,-87.90298113721171
2024-03-09 18:00:00,2.9,0.2,0.0,0.0,0.0,0.03,15.6,24.8,3,35,1,41.97907642975536,-87.90298113721171
2024-03-09 19:00:00,2.6,1.1,0.0,0.0,0.0,0.03,17.3,30.1,2,81,1,41.97907642975536,-87.90298113721171
2024-03-09 20:00:00,2.6,0.5,0.0,0.0,0.0,0.03,25.8,28.4,71,59,1,41.97907642975536,-87.90298113721171
2024-03-09 21:00:00,-0.6,-2.8,0.0,0.0,0.0,0.03,20.4,28.1,3,33,1,41.97907642975536,-87.90298113721171
2024-03-09 22:00:00,-0.7,-2.6,0.0,0.0,0.0,0.03,21.6,29.0,0,47,1,41.97907642975536,-87.90298113721171
2024-03-09 23:00:00,0.1,-1.1,0.0,0.0,0.0,0.03,23.3,27.8,2,63,1,41.97907642975536,-87.90298113721171
2024-03-10 00:00:00,-0.7,-2.5,0.0,0.0,0.0,0.03,27.2,36.5,0,45,1,41.97907642975536,-87.90298113721171
2024-03-10 01:00:00,-1.8,-3.2,0.0,0.0,0.0,0.03,23.8,35.5,1,75,1,41.97907642975536,-87.90298113721171
2024-03-10 02:00:00,1.4,-0.5,0.0,0.0,0.0,0.03,25.5,33.9,0,100,1,41.97907642975536,-87.90298113721171
2024-03-10 03:00:00,0.5,-0.6,0.9,0.9,0.0,0.03,25.0,37.8,1,44,1,41.97907642975536,-87.90298113721171
2024-03-10 04:00:00,2.2,0.2,0.0,0.0,0.0,0.03,32.8,38.6,3,48,1,41.97907642975536,-87.90298113721171
2024-03-10 05:00:00,3.1,1.3,0.0,0.0,0.0,0.03,27.1,33.0,0,34,1,41.97907642975536,-87.90298113721171
2024-03-10 06:00:00,5.5,4.4,0.0,0.0,0.0,0.03,21.4,25.6,0,51,1,41.97907642975536,-87.90298113721171
2024-03-10 07:00:00,5.6,3.3,0.0,0.0,0.0,0.03,31.9,44.1,0,6,1,41.97907642975536,-87.90298113721171
2024-03-10 08:00:00,4.7,3.1,0.0,0.0,0.0,0.03,32.0,35.9,0,82,1,41.97907642975536,-87.90298113721171
2024-03-10 09:00:00,8.6,6.4,0.0,0.0,0.0,0.03,15.5,19.5,0,22,1,41.97907642975536,-87.90298113721171
2024-03-10 10:00:00,6.8,4.0,0.0,0.0,0.0,0.03,29.2,31.3,2,35,1,41.97907642975536,-87.90298113721171
2024-03-10 11:00:00,6.6,3.9,0.0,0.0,0.0,0.03,34.5,41.5,2,57,1,41.97907642975536,-87.90298113721171
2024-03-10 12:00:00,6.6,4.5,0.0,0.0,0.0,0.03,11.2,18.9,1,89,1,41.97907642975536,-87.90298113721171
2024-03-10 13:00:00,4.3,2.4,0.0,0.0,0.0,0.03,16.9,24.8,0,34,1,41.97907642975536,-87.90298113721171
2024-03-10 14:00:00,6.6,4.5,0.57,0.57,0.0,0.03,17.5,29.4,1,50,1,41.97907642975536,-87.90298113721171
2024-03-10 15:00:00,7.4,5.6,0.0,0.0,0.0,0.03,23.3,30.7,61,62,1,41.97907642975536,-87.90298113721171
2024-03-10 16:00:00,4.0,2.4,0.0,0.0,0.0,0.03,33.9,35.9,1,38,1,41.97907642975536,-87.90298113721171
2024-03-10 17:00:00,7.6,6.3,0.0,0.0,0.0,0.03,14.2,24.1,1,52,1,41.97907642975536,-87.90298113721171
2024-03-10 18:00:00,0.6,-2.2,0.0,0.0,0.0,0.03,27.6,31.8,1,15,1,41.97907642975536,-87.90298113721171
2024-03-10 19:00:00,1.8,0.7,0.0,0.0,0.0,0.03,28.4,30.7,0,42,1,41.97907642975536,-87.90298113721171
2024-03-10 20:00:00,-0.2,-1.9,0.0,0.0,0.0,0.03,25.9,38.0,0,86,1,41.97907642975536,-87.90298113721171
2024-03-10 21:00:00,2.5,1.2,1.35,1.35,0.0,0.03,22.6,27.8,2,75,1,41.97907642975536,-87.90298113721171
2024-03-10 22:00:00,1.5,0.4,0.0,0.0,0.0,0.03,22.2,34.0,0,44,1,41.97907642975536,-87.90298113721171
2024-03-10 23:00:00,-0.3,-1.6,0.0,0.0,0.0,0.03,13.5,23.8,2,30,1,41.97907642975536,-87.90298113721171
2024-03-11 00:00:00,-2.1,-4.0,0.0,0.0,0.0,0.03,9.1,22.6,1,50,1,41.97907642975536,-87.90298113721171
2024-03-11 01:00:00,-1.7,-3.8,0.0,0.0,0.0,0.03,15.0,21.7,0,18,1,41.97907642975536,-87.90298113721171
2024-03-11 02:00:00,0.9,-1.9,0.0,0.0,0.0,0.03,11.9,22.3,1,50,1,41.97907642975536,-87.90298113721171
2024-03-11 03:00:00,0.2,-2.2,0.0,0.0,0.0,0.03,24.6,34.0,0,45,1,41.97907642975536,-87.90298113721171
2024-03-11 04:00:00,1.2,-1.4,0.0,0.0,0.0,0.03,30.6,42.8,0,44,1,41.97907642975536,-87.90298113721171
2024-03-11 05:00:00,2.9,0.7,0.0,0.0,0.0,0.03,9.8,16.0,1,51,1,41.97907642975536,-87.90298113721171
2024-03-11 06:00:00,3.4,2.0,0.0,0.0,0.0,0.03,24.8,34.6,2,68,1,41.97907642975536,-87.90298113721171
2024-03-11 07:00:00,2.4,-0.3,0.0,0.0,0.0,0.03,8.7,17.7,3,29,1,41.97907642975536,-87.90298113721171
2024-03-11 08:00:00,4.0,2.1,0.0,0.0,0.0,0.03,16.4,19.0,3,79,1,41.97907642975536,-87.90298113721171
2024-03-11 09:00:00,4.9,2.3,0.0,0.0,0.0,0.03,10.2,12.6,1,83,1,41.97907642975536,-87.90298113721171
2024-03-11 10:00:00,6.4,5.4,1.48,1.48,0.0,0.03,14.0,27.7,0,100,1,41.97907642975536,-87.90298113721171
2024-03-11 11:00:00,8.0,6.1,0.0,0.0,0.0,0.03,30.8,41.1,0,62,1,41.97907642975536,-87.90298113721171
2024-03-11 12:00:00,8.1,6.4,0.0,0.0,0.0,0.03,17.6,27.6,0,92,1,41.97907642975536,-87.90298113721171
2024-03-11 13:00:00,9.6,8.0,0.0,0.0,0.0,0.03,8.3,19.9,0,79,1,41.97907642975536,-87.90298113721171
2024-03-11 14:00:00,5.4,3.0,0.0,0.0,0.0,0.03,11.0,13.2,0,60,1,41.97907642975536,-87.90298113721171
2024-03-11 15:00:00,7.3,4.6,1.19,1.19,0.0,0.03,30.3,35.3,2,25,1,41.97907642975536,-87.90298113721171
2024-03-11 16:00:00,4.8,2.1,0.0,0.0,0.0,0.03,17.3,27.8,1,77,1,41.97907642975536,-87.90298113721171
2024-03-11 17:00:00,8.0,5.4,0.0,0.0,0.0,0.03,33.1,44.4,0,61,1,41.97907642975536,-87.90298113721171
2024-03-11 18:00:00,3.8,1.2,0.0,0.0,0.0,0.03,21.8,32.0,2,100,1,41.97907642975536,-87.90298113721171
2024-03-11 19:00:00,2.1,-0.5,0.0,0.0,0.0,0.03,20.2,27.6,3,74,1,41.97907642975536,-87.90298113721171
2024-03-11 20:00:00,2.4,0.0,0.0,0.0,0.0,0.03,18.7,28.3,0,81,1,41.97907642975536,-87.90298113721171
2024-03-11 21:00:00,1.5,-1.1,0.0,0.0,0.0,0.03,28.2,39.3,0,41,1,41.97907642975536,-87.90298113721171
2024-03-11 22:00:00,-0.0,-1.5,0.0,0.0,0.0,0.03,30.1,37.4,1,61,1,41.97907642975536,-87.90298113721171
2024-03-11 23:00:00,1.0,-1.9,0.0,0.0,0.0,0.03,8.8,18.1,0,7,1,41.97907642975536,-87.90298113721171
2024-03-12 00:00:00,2.3,0.3,0.0,0.0,0.0,0.03,17.3,20.3,0,69,1,41.97907642975536,-87.90298113721171
2024-03-12 01:00:00,1.5,-0.0,0.0,0.0,0.0,0.03,13.5,17.7,1,85,1,41.97907642975536,-87.90298113721171
2024-03-12 02:00:00,0.3,-1.6,0.0,0.0,0.0,0.03,32.0,44.0,1,90,1,41.97907642975536,-87.90298113721171
2024-03-12 03:00:00,3.8,1.2,0.0,0.0,0.0,0.03,27.0,34.0,3,46,1,41.97907642975536,-87.90298113721171
2024-03-12 04:00:00,2.7,0.3,1.28,1.28,0.0,0.03,13.8,25.9,0,10,1,41.97907642975536,-87.90298113721171
2024-03-12 05:00:00,1.3,0.0,1.79,1.79,0.0,0.03,17.3,28.0,3,42,1,41.97907642975536,-87.90298113721171
2024-03-12 06:00:00,4.1,2.2,0.0,0.0,0.0,0.03,17.6,24.3,0,53,1,41.97907642975536,-87.90298113721171
2024-03-12 07:00:00,4.7,2.2,0.0,0.0,0.0,0.03,33.0,45.0,0,65,1,41.97907642975536,-87.90298113721171
2024-03-12 08:00:00,5.2,2.8,0.0,0.0,0.0,0.03,19.2,22.9,0,4,1,41.97907642975536,-87.90298113721171
2024-03-12 09:00:00,7.3,5.9,0.0,0.0,0.0,0.03,5.6,9.6,0,52,1,41.97907642975536,-87.90298113721171
2024-03-12 10:00:00,4.6,2.2,0.0,0.0,0.0,0.03,26.9,34.2,3,29,1,41.97907642975536,-87.90298113721171
2024-03-12 11:00:00,10.3,7.9,0.0,0.0,0.0,0.03,7.9,18.4,0,91,1,41.97907642975536,-87.90298113721171
2024-03-12 12:00:00,8.9,7.4,0.0,0.0,0.0,0.03,23.9,29.8,0,0,1,41.97907642975536,-87.90298113721171
2024-03-12 13:00:00,5.1,3.5,0.0,0.0,0.0,0.03,20.4,26.6,2,80,1,41.97907642975536,-87.90298113721171
2024-03-12 14:00:00,8.4,6.5,0.0,0.0,0.0,0.03,27.9,41.1,0,51,1,41.97907642975536,-87.90298113721171
2024-03-12 15:00:00,7.5,5.1,0.0,0.0,0.0,0.03,21.5,35.2,2,4,1,41.97907642975536,-87.90298113721171
2024-03-12 16:00:00,8.2,5.3,0.0,0.0,0.0,0.03,10.3,24.1,3,97,1,41.97907642975536,-87.90298113721171
2024-03-12 17:00:00,7.6,4.6,0.0,0.0,0.0,0.03,31.8,34.1,0,89,1,41.97907642975536,-87.90298113721171
2024-03-12 18:00:00,6.8,4.5,0.0,0.0,0.0,0.03,32.1,44.5,0,86,1,41.97907642975536,-87.90298113721171
2024-03-12 19:00:00,2.5,0.7,0.0,0.0,0.0,0.03,17.6,29.5,1,57,1,41.97907642975536,-87.90298113721171
2024-03-12 20:00:00,2.8,1.7,0.0,0.0,0.0,0.03,23.3,28.6,3,38,1,41.97907642975536,-87.90298113721171
2024-03-12 21:00:00,0.5,-1.7,0.0,0.0,0.0,0.03,21.6,26.5,61,57,1,41.97907642975536,-87.90298113721171
2024-03-12 22:00:00,2.0,0.0,0.0,0.0,0.0,0.03,21.0,23.5,3,69,1,41.97907642975536,-87.90298113721171
2024-03-12 23:00:00,-3.1,-5.4,0.0,0.0,0.0,0.03,7.7,20.4,2,41,1,41.97907642975536,-87.90298113721171
2024-03-13 00:00:00,-1.9,-4.8,0.0,0.0,0.0,0.03,19.8,29.7,1,34,1,41.97907642975536,-87.90298113721171
2024-03-13 01:00:00,-0.5,-1.8,0.0,0.0,0.0,0.03,11.8,14.0,3,67,1,41.97907642975536,-87.90298113721171
2024-03-13 02:00:00,0.4,-1.3,0.0,0.0,0.0,0.03,28.9,33.9,3,60,1,41.97907642975536,-87.90298113721171
2024-03-13 03:00:00,1.4,-0.7,0.0,0.0,0.0,0.03,30.5,43.3,0,78,1,41.97907642975536,-87.90298113721171
2024-03-13 04:00:00,3.9,2.2,0.0,0.0,0.0,0.03,5.6,15.4,2,93,1,41.97907642975536,-87.90298113721171
2024-03-13 05:00:00,2.0,0.6,0.0,0.0,0.0,0.03,27.1,40.2,3,76,1,41.97907642975536,-87.90298113721171
2024-03-13 06:00:00,2.1,-0.1,0.0,0.0,0.0,0.03,8.4,12.4,61,26,1,41.97907642975536,-87.90298113721171
2024-03-13 07:00:00,4.5,3.4,0.0,0.0,0.0,0.03,5.3,19.7,2,55,1,41.97907642975536,-87.90298113721171
2024-03-13 08:00:00,5.1,3.3,0.0,0.0,0.0,0.03,5.4,10.1,2,65,1,41.97907642975536,-87.90298113721171
2024-03-13 09:00:00,7.7,4.7,0.0,0.0,0.0,0.03,19.0,24.9,61,75,1,41.97907642975536,-87.90298113721171
2024-03-13 10:00:00,9.8,7.8,0.0,0.0,0.0,0.03,29.4,43.5,0,76,1,41.97907642975536,-87.90298113721171
2024-03-13 11:00:00,10.0,8.8,0.13,0.13,0.0,0.03,14.3,20.4,1,54,1,41.97907642975536,-87.90298113721171
2024-03-13 12:00:00,9.6,7.0,0.0,0.0,0.0,0.03,32.7,42.5,3,43,1,41.97907642975536,-87.90298113721171
2024-03-13 13:00:00,7.0,5.7,1.88,1.88,0.0,0.03,17.6,24.1,2,80,1,41.97907642975536,-87.90298113721171
2024-03-13 14:00:00,7.2,5.7,0.0,0.0,0.0,0.03,10.7,22.3,61,64,1,41.97907642975536,-87.90298113721171
2024-03-13 15:00:00,7.5,4.5,0.0,0.0,0.0,0.03,18.8,24.8,0,62,1,41.97907642975536,-87.90298113721171
2024-03-13 16:00:00,4.8,2.3,0.0,0.0,0.0,0.03,23.8,31.5,0,37,1,41.97907642975536,-87.90298113721171
2024-03-13 17:00:00,4.0,2.4,0.0,0.0,0.0,0.03,20.2,23.3,0,100,1,41.97907642975536,-87.90298113721171
2024-03-13 18:00:00,4.6,2.3,0.0,0.0,0.0,0.03,18.2,32.2,0,61,1,41.97907642975536,-87.90298113721171
2024-03-13 19:00:00,0.9,-1.1,0.0,0.0,0.0,0.03,10.7,24.4,2,53,1,41.97907642975536,-87.90298113721171
2024-03-13 20:00:00,3.6,0.9,0.0,0.0,0.0,0.03,26.0,38.4,1,61,1,41.97907642975536,-87.90298113721171
2024-03-13 21:00:00,0.6,-1.6,0.0,0.0,0.0,0.03,15.5,28.9,0,52,1,41.97907642975536,-87.90298113721171
2024-03-13 22:00:00,1.3,-1.0,0.0,0.0,0.0,0.03,34.1,44.0,2,23,1,41.97907642975536,-87.90298113721171
2024-03-13 23:00:00,0.4,-0.9,0.0,0.0,0.0,0.03,17.0,20.1,2,62,1,41.97907642975536,-87.90298113721171
2024-03-14 00:00:00,1.9,0.4,0.0,0.0,0.0,0.03,11.6,14.6,0,19,1,41.97907642975536,-87.90298113721171
2024-03-14 01:00:00,-3.1,-4.1,0.0,0.0,0.0,0.03,30.8,43.0,1,58,1,41.97907642975536,-87.90298113721171
2024-03-14 02:00:00,2.4,0.3,0.37,0.37,0.0,0.03,11.3,20.0,2,15,1,41.97907642975536,-87.90298113721171
2024-03-14 03:00:00,3.0,0.9,0.0,0.0,0.0,0.03,10.0,15.6,0,1,1,41.97907642975536,-87.90298113721171
2024-03-14 04:00:00,2.4,0.8,0.0,0.0,0.0,0.03,26.6,29.0,3,70,1,41.97907642975536,-87.90298113721171
2024-03-14 05:00:00,3.7,2.3,0.0,0.0,0.0,0.03,13.9,28.7,2,27,1,41.97907642975536,-87.90298113721171
2024-03-14 06:00:00,4.9,3.0,0.0,0.0,0.0,0.03,17.5,20.8,2,66,1,41.97907642975536,-87.90298113721171
2024-03-14 07:00:00,3.7,2.5,0.0,0.0,0.0,0.03,18.5,25.3,0,59,1,41.97907642975536,-87.90298113721171
2024-03-14 08:00:00,6.1,3.4,0.0,0.0,0.0,0.03,28.5,39.3,2,59,1,41.97907642975536,-87.90298113721171
2024-03-14 09:00:00,8.2,5.5,0.0,0.0,0.0,0.03,22.2,32.3,0,39,1,41.97907642975536,-87.90298113721171
2024-03-14 10:00:00,4.8,2.6,0.0,0.0,0.0,0.03,27.2,30.9,3,52,1,41.97907642975536,-87.90298113721171
2024-03-14 11:00:00,8.6,5.8,0.0,0.0,0.0,0.03,34.6,44.7,0,39,1,41.97907642975536,-87.90298113721171
2024-03-14 12:00:00,8.1,5.9,0.0,0.0,0.0,0.03,26.3,32.7,0,79,1,41.97907642975536,-87.90298113721171
2024-03-14 13:00:00,8.8,6.8,0.0,0.0,0.0,0.03,13.4,17.6,2,43,1,41.97907642975536,-87.90298113721171
2024-03-14 14:00:00,5.6,3.4,0.0,0.0,0.0,0.03,28.0,38.0,0,49,1,41.97907642975536,-87.90298113721171
2024-03-14 15:00:00,5.7,4.5,1.82,1.82,0.0,0.03,30.5,44.2,0,74,1,41.97907642975536,-87.90298113721171
2024-03-14 16:00:00,3.9,2.5,0.0,0.0,0.0,0.03,17.9,29.7,0,39,1,41.97907642975536,-87.90298113721171
2024-03-14 17:00:00,2.9,0.8,0.0,0.0,0.0,0.03,24.8,28.9,3,10,1,41.97907642975536,-87.90298113721171
2024-03-14 18:00:00,5.2,4.0,0.0,0.0,0.0,0.03,19.7,24.0,1,28,1,41.97907642975536,-87.90298113721171
2024-03-14 19:00:00,2.1,-0.5,0.83,0.83,0.0,0.03,8.8,16.9,1,81,1,41.97907642975536,-87.90298113721171
2024-03-14 20:00:00,1.0,-0.3,0.0,0.0,0.0,0.03,26.9,29.1,0,57,1,41.97907642975536,-87.90298113721171
2024-03-14 21:00:00,2.8,1.0,0.0,0.0,0.0,0.03,18.3,20.6,1,62,1,41.97907642975536,-87.90298113721171
2024-03-14 22:00:00,0.0,-1.9,0.0,0.0,0.0,0.03,15.4,20.7,1,62,1,41.97907642975536,-87.90298113721171
2024-03-14 23:00:00,1.6,0.3,0.0,0.0,0.0,0.03,19.0,22.4,0,100,1,41.97907642975536,-87.90298113721171
2024-03-15 00:00:00,-1.6,-3.1,0.0,0.0,0.0,0.03,22.5,31.6,0,3,1,41.97907642975536,-87.90298113721171
2024-03-15 01:00:00,-0.4,-2.4,0.0,0.0,0.0,0.03,27.7,30.3,2,52,1,41.97907642975536,-87.90298113721171
2024-03-15 02:00:00,-0.8,-2.0,1.46,0.0,1.02,0.05,32.3,37.4,0,56,1,41.97907642975536,-87.90298113721171
2024-03-15 03:00:00,2.0,0.6,0.0,0.0,0.0,0.05,25.5,28.3,71,54,1,41.97907642975536,-87.90298113721171
2024-03-15 04:00:00,1.7,0.6,0.0,0.0,0.0,0.05,34.8,43.7,0,75,1,41.97907642975536,-87.90298113721171
2024-03-15 05:00:00,4.1,2.0,0.0,0.0,0.0,0.05,9.7,16.3,0,76,1,41.97907642975536,-87.90298113721171
2024-03-15 06:00:00,4.2,1.6,0.0,0.0,0.0,0.05,9.6,12.7,0,50,1,41.97907642975536,-87.90298113721171
2024-03-15 07:00:00,2.1,-0.5,0.0,0.0,0.0,0.05,28.7,35.3,2,13,1,41.97907642975536,-87.90298113721171
2024-03-15 08:00:00,5.6,3.9,0.0,0.0,0.0,0.05,24.0,26.0,0,100,1,41.97907642975536,-87.90298113721171
2024-03-15 09:00:00,4.5,2.2,0.0,0.0,0.0,0.05,30.9,43.6,0,55,1,41.97907642975536,-87.90298113721171
2024-03-15 10:00:00,8.0,5.0,0.0,0.0,0.0,0.05,25.4,32.1,0,57,1,41.97907642975536,-87.90298113721171
2024-03-15 11:00:00,8.7,6.8,0.0,0.0,0.0,0.05,5.4,16.0,0,87,1,41.97907642975536,-87.90298113721171
2024-03-15 12:00:00,9.0,6.2,0.0,0.0,0.0,0.05,25.2,36.4,0,45,1,41.97907642975536,-87.90298113721171
2024-03-15 13:00:00,7.7,5.1,0.0,0.0,0.0,0.05,11.3,20.6,1,87,1,41.97907642975536,-87.90298113721171
2024-03-15 14:00:00,5.0,3.7,0.0,0.0,0.0,0.05,18.4,28.1,2,47,1,41.97907642975536,-87.90298113721171
2024-03-15 15:00:00,7.1,5.3,0.0,0.0,0.0,0.05,25.7,33.3,0,100,1,41.97907642975536,-87.90298113721171
2024-03-15 16:00:00,6.6,3.7,0.0,0.0,0.0,0.05,24.7,32.0,1,66,1,41.97907642975536,-87.90298113721171
2024-03-15 17:00:00,4.8,3.4,0.0,0.0,0.0,0.05,16.5,22.5,71,38,1,41.97907642975536,-87.90298113721171
2024-03-15 18:00:00,4.1,3.0,0.0,0.0,0.0,0.05,26.4,29.3,2,100,1,41.97907642975536,-87.90298113721171
2024-03-15 19:00:00,0.1,-1.4,0.0,0.0,0.0,0.05,33.3,39.9,71,70,1,41.97907642975536,-87.90298113721171
2024-03-15 20:00:00,2.1,1.1,0.0,0.0,0.0,0.05,11.9,19.9,0,40,1,41.97907642975536,-87.90298113721171
2024-03-15 21:00:00,1.0,-0.2,0.0,0.0,0.0,0.05,8.6,12.3,1,20,1,41.97907642975536,-87.90298113721171
2024-03-15 22:00:00,-1.3,-3.1,0.0,0.0,0.0,0.05,9.1,22.9,0,72,1,41.97907642975536,-87.90298113721171
2024-03-15 23:00:00,0.9,-1.6,0.0,0.0,0.0,0.05,18.7,20.8,61,90,1,41.97907642975536,-87.90298113721171
2024-03-16 00:00:00,-0.7,-2.2,0.0,0.0,0.0,0.05,13.9,18.9,61,65,1,41.97907642975536,-87.90298113721171
2024-03-16 01:00:00,0.5,-2.2,0.88,0.88,0.0,0.05,19.0,29.9,1,63,1,41.97907642975536,-87.90298113721171
2024-03-16 02:00:00,1.3,-1.7,0.0,0.0,0.0,0.05,7.5,20.2,0,94,1,41.97907642975536,-87.90298113721171
2024-03-16 03:00:00,1.7,-0.3,1.37,1.37,0.0,0.05,12.4,20.6,1,70,1,41.97907642975536,-87.90298113721171
2024-03-16 04:00:00,-0.0,-3.0,0.0,0.0,0.0,0.05,15.4,25.1,3,39,1,41.97907642975536,-87.90298113721171
2024-03-16 05:00:00,2.4,0.2,0.0,0.0,0.0,0.05,33.0,38.6,1,40,1,41.97907642975536,-87.90298113721171
2024-03-16 06:00:00,7.2,6.1,0.0,0.0,0.0,0.05,13.9,28.3,3,69,1,41.97907642975536,-87.90298113721171
2024-03-16 07:00:00,7.1,5.9,1.0,1.0,0.0,0.05,6.4,16.8,2,68,1,41.97907642975536,-87.90298113721171
2024-03-16 08:00:00,7.3,5.2,0.0,0.0,0.0,0.05,14.3,18.0,0,82,1,41.97907642975536,-87.90298113721171
2024-03-16 09:00:00,7.2,4.4,0.0,0.0,0.0,0.05,33.1,44.7,3,64,1,41.97907642975536,-87.90298113721171
2024-03-16 10:00:00,6.0,4.8,1.2,1.2,0.0,0.05,17.8,21.5,0,72,1,41.97907642975536,-87.90298113721171
2024-03-16 11:00:00,7.6,5.5,0.0,0.0,0.0,0.05,29.6,36.8,3,64,1,41.97907642975536,-87.90298113721171
2024-03-16 12:00:00,7.4,4.7,0.0,0.0,0.0,0.05,13.0,21.4,0,79,1,41.97907642975536,-87.90298113721171
2024-03-16 13:00:00,7.7,4.8,0.0,0.0,0.0,0.05,9.1,20.5,1,74,1,41.97907642975536,-87.90298113721171
2024-03-16 14:00:00,5.3,2.5,0.0,0.0,0.0,0.05,19.9,34.9,0,49,1,41.97907642975536,-87.90298113721171
2024-03-16 15:00:00,8.3,7.0,0.51,0.51,0.0,0.05,26.1,32.9,0,50,1,41.97907642975536,-87.90298113721171
2024-03-16 16:00:00,2.0,0.8,0.0,0.0,0.0,0.05,30.4,41.1,3,63,1,41.97907642975536,-87.90298113721171
2024-03-16 17:00:00,6.3,4.9,0.0,0.0,0.0,0.05,12.2,23.0,2,58,1,41.97907642975536,-87.90298113721171
2024-03-16 18:00:00,5.3,3.8,0.0,0.0,0.0,0.05,34.6,39.0,61,88,1,41.97907642975536,-87.90298113721171
